id,sample_name,test_name,user_name,date_of_creation,raw_file_location,processed_file_location,processing_date,camera_type_1,notes,sample_id,quantity,deleted,issue,project.id,project.user_name,project.project_name,project.annotation,project.test_name,project.sample_names.sample_names,project.neutral_filler,project.qpc20,project.qpc50,project.qpc80,project.qpc100,project.notes,test_id
12389,starch,12LanePADKenya2015,Analyst 28,2018-11-29T20:43:16,/var/www/html/images/padimages/raw/10000/12389_raw.jpg,/var/www/html/images/padimages/processed/10000/12389_processed.png,2018-11-29T20:43:16,unknown,"Basket 1 PAD Photos, T28-T5YF",34363,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T28-T5YF
12270,starch,12LanePADKenya2015,Analyst 28,2018-11-29T20:41:27,/var/www/html/images/padimages/raw/10000/12270_raw.jpg,/var/www/html/images/padimages/processed/10000/12270_processed.png,2018-11-29T20:41:27,unknown,"Basket 1 PAD Photos, T28-JAXG",34362,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T28-JAXG
12329,paracetamol-starch,12LanePADKenya2015,Analyst 28,2018-11-29T20:42:17,/var/www/html/images/padimages/raw/10000/12329_raw.jpg,/var/www/html/images/padimages/processed/10000/12329_processed.png,2018-12-03T16:12:35,unknown,"Basket 1 PAD Photos, T28-H6OU",30494,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T28-H6OU
12241,paracetamol-starch,12LanePADKenya2015,Analyst 28,2018-11-29T20:40:54,/var/www/html/images/padimages/raw/10000/12241_raw.jpg,/var/www/html/images/padimages/processed/10000/12241_processed.png,2018-12-06T12:33:48,unknown,"Basket 1 PAD Photos, T28-TTQD",29831,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T28-TTQD
12376,lactose,12LanePADKenya2015,Analyst 28,2018-11-29T20:43:08,/var/www/html/images/padimages/raw/10000/12376_raw.jpg,/var/www/html/images/padimages/processed/10000/12376_processed.png,2018-12-03T16:29:42,unknown,"Basket 1 PAD Photos, T28-UPUR",31899,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T28-UPUR
12320,lactose,12LanePADKenya2015,Analyst 28,2018-11-29T20:42:07,/var/www/html/images/padimages/raw/10000/12320_raw.jpg,/var/www/html/images/padimages/processed/10000/12320_processed.png,2018-12-06T11:26:50,unknown,"Basket 1 PAD Photos, T28-63Q5",30486,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T28-63Q5
12265,cellulose,12LanePADKenya2015,Analyst 28,2018-11-29T20:41:20,/var/www/html/images/padimages/raw/10000/12265_raw.jpg,/var/www/html/images/padimages/processed/10000/12265_processed.png,2018-12-04T15:21:15,unknown,"Basket 1 PAD Photos, T28-ZXG3",32064,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T28-ZXG3
12280,cellulose,12LanePADKenya2015,Analyst 28,2018-11-29T20:41:34,/var/www/html/images/padimages/raw/10000/12280_raw.jpg,/var/www/html/images/padimages/processed/10000/12280_processed.png,2018-12-05T16:28:27,unknown,"Basket 1 PAD Photos, T28-FP61",32031,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T28-FP61
12330,vitamin-c,12LanePADKenya2015,Analyst 28,2018-11-29T20:42:17,/var/www/html/images/padimages/raw/10000/12330_raw.jpg,/var/www/html/images/padimages/processed/10000/12330_processed.png,2018-12-04T15:17:16,unknown,"Basket 1 PAD Photos, T28-B5R3",31918,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T28-B5R3
12305,vitamin-c,12LanePADKenya2015,Analyst 28,2018-11-29T20:41:48,/var/www/html/images/padimages/raw/10000/12305_raw.jpg,/var/www/html/images/padimages/processed/10000/12305_processed.png,2018-12-03T12:27:03,unknown,"Basket 1 PAD Photos, T28-2XYO",31897,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T28-2XYO
12267,vitamin-c,12LanePADKenya2015,Analyst 28,2018-11-29T20:41:24,/var/www/html/images/padimages/raw/10000/12267_raw.jpg,/var/www/html/images/padimages/processed/10000/12267_processed.png,2018-12-06T10:27:53,unknown,"Basket 1 PAD Photos, T28-3YB4",31919,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T28-3YB4
12250,vitamin-c,12LanePADKenya2015,Analyst 28,2018-11-29T20:41:06,/var/www/html/images/padimages/raw/10000/12250_raw.jpg,/var/www/html/images/padimages/processed/10000/12250_processed.png,2018-11-29T20:41:06,unknown,"Basket 1 PAD Photos, T28-I1LB",34326,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T28-I1LB
12262,vitamin-c,12LanePADKenya2015,Analyst 28,2018-11-29T20:41:20,/var/www/html/images/padimages/raw/10000/12262_raw.jpg,/var/www/html/images/padimages/processed/10000/12262_processed.png,2018-12-06T17:48:32,unknown,"Basket 1 PAD Photos, T28-PQGZ",32029,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T28-PQGZ
12531,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:45:30,/var/www/html/images/padimages/raw/10000/12531_raw.jpg,/var/www/html/images/padimages/processed/10000/12531_processed.png,2018-12-06T11:57:03,unknown,"Basket 1 PAD Photos, T29-AC69",34220,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-AC69
12525,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:45:25,/var/www/html/images/padimages/raw/10000/12525_raw.jpg,/var/www/html/images/padimages/processed/10000/12525_processed.png,2018-11-29T20:45:25,unknown,"Basket 1 PAD Photos, T29-JNLB",34232,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-JNLB
12532,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:45:31,/var/www/html/images/padimages/raw/10000/12532_raw.jpg,/var/www/html/images/padimages/processed/10000/12532_processed.png,2018-12-06T10:03:32,unknown,"Basket 1 PAD Photos, T29-NI8Y",34221,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-NI8Y
12419,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:43:50,/var/www/html/images/padimages/raw/10000/12419_raw.jpg,/var/www/html/images/padimages/processed/10000/12419_processed.png,2018-11-29T20:43:50,unknown,"Basket 2 PAD Photos, T29-WDUM",34181,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-WDUM
12402,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:43:34,/var/www/html/images/padimages/raw/10000/12402_raw.jpg,/var/www/html/images/padimages/processed/10000/12402_processed.png,2018-11-29T20:43:34,unknown,"Basket 2 PAD Photos, T29-FX47",34170,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-FX47
12441,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:44:09,/var/www/html/images/padimages/raw/10000/12441_raw.jpg,/var/www/html/images/padimages/processed/10000/12441_processed.png,2018-11-29T20:44:09,unknown,"Basket 2 PAD Photos, T29-0S56",34179,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-0S56
12465,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:44:31,/var/www/html/images/padimages/raw/10000/12465_raw.jpg,/var/www/html/images/padimages/processed/10000/12465_processed.png,2018-12-04T15:19:31,unknown,"Basket 3 PAD Photos, T29-LW38",31778,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-LW38
12440,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:44:08,/var/www/html/images/padimages/raw/10000/12440_raw.jpg,/var/www/html/images/padimages/processed/10000/12440_processed.png,2018-11-29T20:44:08,unknown,"Basket 2 PAD Photos, T29-SO8W",34177,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-SO8W
12420,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:43:50,/var/www/html/images/padimages/raw/10000/12420_raw.jpg,/var/www/html/images/padimages/processed/10000/12420_processed.png,2018-11-29T20:43:50,unknown,"Basket 2 PAD Photos, T29-Z1I4",34168,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-Z1I4
12503,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:45:06,/var/www/html/images/padimages/raw/10000/12503_raw.jpg,/var/www/html/images/padimages/processed/10000/12503_processed.png,2018-11-29T20:45:06,unknown,"Basket 1 PAD Photos, T29-JOZW",34231,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-JOZW
12411,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:43:42,/var/www/html/images/padimages/raw/10000/12411_raw.jpg,/var/www/html/images/padimages/processed/10000/12411_processed.png,2018-11-29T20:43:42,unknown,"Basket 2 PAD Photos, T29-AHJY",34180,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-AHJY
12404,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:43:36,/var/www/html/images/padimages/raw/10000/12404_raw.jpg,/var/www/html/images/padimages/processed/10000/12404_processed.png,2018-11-29T20:43:36,unknown,"Basket 2 PAD Photos, T29-KPMQ",34189,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-KPMQ
12501,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:45:04,/var/www/html/images/padimages/raw/10000/12501_raw.jpg,/var/www/html/images/padimages/processed/10000/12501_processed.png,2018-12-06T11:02:50,unknown,"Basket 1 PAD Photos, T29-71EF",34222,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-71EF
12469,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:44:34,/var/www/html/images/padimages/raw/10000/12469_raw.jpg,/var/www/html/images/padimages/processed/10000/12469_processed.png,2018-12-06T09:41:03,unknown,"Basket 3 PAD Photos, T29-KQ74",31779,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-KQ74
12437,amoxicillin,12LanePADKenya2015,Analyst 29,2018-11-29T20:44:06,/var/www/html/images/padimages/raw/10000/12437_raw.jpg,/var/www/html/images/padimages/processed/10000/12437_processed.png,2018-11-29T20:44:06,unknown,"Basket 2 PAD Photos, T29-38XF",34167,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-38XF
12397,lactose,12LanePADKenya2015,Analyst 29,2018-11-29T20:43:30,/var/www/html/images/padimages/raw/10000/12397_raw.jpg,/var/www/html/images/padimages/processed/10000/12397_processed.png,2018-11-29T20:43:30,unknown,"Basket 2 PAD Photos, T29-V7US",34166,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-V7US
12428,lactose,12LanePADKenya2015,Analyst 29,2018-11-29T20:43:58,/var/www/html/images/padimages/raw/10000/12428_raw.jpg,/var/www/html/images/padimages/processed/10000/12428_processed.png,2018-11-29T20:43:58,unknown,"Basket 2 PAD Photos, T29-QH6Y",34175,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-QH6Y
12439,vitamin-c,12LanePADKenya2015,Analyst 29,2018-11-29T20:44:07,/var/www/html/images/padimages/raw/10000/12439_raw.jpg,/var/www/html/images/padimages/processed/10000/12439_processed.png,2018-11-29T20:44:07,unknown,"Basket 2 PAD Photos, T29-U1ZB",34174,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-U1ZB
12524,vitamin-c,12LanePADKenya2015,Analyst 29,2018-11-29T20:45:24,/var/www/html/images/padimages/raw/10000/12524_raw.jpg,/var/www/html/images/padimages/processed/10000/12524_processed.png,2018-11-29T20:45:24,unknown,"Basket 1 PAD Photos, T29-WKBJ",34224,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-WKBJ
12412,vitamin-c,12LanePADKenya2015,Analyst 29,2018-11-29T20:43:43,/var/www/html/images/padimages/raw/10000/12412_raw.jpg,/var/www/html/images/padimages/processed/10000/12412_processed.png,2018-12-06T11:45:19,unknown,"Basket 2 PAD Photos, T29-3ZOA",34172,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-3ZOA
12432,vitamin-c,12LanePADKenya2015,Analyst 29,2018-11-29T20:44:01,/var/www/html/images/padimages/raw/10000/12432_raw.jpg,/var/www/html/images/padimages/processed/10000/12432_processed.png,2018-11-29T20:44:01,unknown,"Basket 2 PAD Photos, T29-VD2E",34173,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-VD2E
12536,vitamin-c,12LanePADKenya2015,Analyst 29,2018-11-29T20:45:35,/var/www/html/images/padimages/raw/10000/12536_raw.jpg,/var/www/html/images/padimages/processed/10000/12536_processed.png,2018-12-06T14:01:43,unknown,"Basket 1 PAD Photos, T29-ESOD",34225,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-ESOD
12526,vitamin-c,12LanePADKenya2015,Analyst 29,2018-11-29T20:45:26,/var/www/html/images/padimages/raw/10000/12526_raw.jpg,/var/www/html/images/padimages/processed/10000/12526_processed.png,2018-11-29T20:45:26,unknown,"Basket 1 PAD Photos, T29-4K2G",34226,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-4K2G
12516,starch,12LanePADKenya2015,Analyst 29,2018-11-29T20:45:17,/var/www/html/images/padimages/raw/10000/12516_raw.jpg,/var/www/html/images/padimages/processed/10000/12516_processed.png,2018-11-29T20:45:17,unknown,"Basket 1 PAD Photos, T29-LBT5",34230,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-LBT5
12421,starch,12LanePADKenya2015,Analyst 29,2018-11-29T20:43:51,/var/www/html/images/padimages/raw/10000/12421_raw.jpg,/var/www/html/images/padimages/processed/10000/12421_processed.png,2018-12-05T17:34:54,unknown,"Basket 2 PAD Photos, T29-KCXX",34182,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-KCXX
12521,starch,12LanePADKenya2015,Analyst 29,2018-11-29T20:45:22,/var/www/html/images/padimages/raw/10000/12521_raw.jpg,/var/www/html/images/padimages/processed/10000/12521_processed.png,2018-11-29T20:45:22,unknown,"Basket 1 PAD Photos, T29-OTNL",34219,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-OTNL
12399,cellulose,12LanePADKenya2015,Analyst 29,2018-11-29T20:43:32,/var/www/html/images/padimages/raw/10000/12399_raw.jpg,/var/www/html/images/padimages/processed/10000/12399_processed.png,2018-11-29T20:43:32,unknown,"Basket 2 PAD Photos, T29-DE85",34176,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-DE85
12422,cellulose,12LanePADKenya2015,Analyst 29,2018-11-29T20:43:52,/var/www/html/images/padimages/raw/10000/12422_raw.jpg,/var/www/html/images/padimages/processed/10000/12422_processed.png,2018-12-06T12:26:41,unknown,"Basket 2 PAD Photos, T29-8IYD",34171,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-8IYD
12438,cellulose,12LanePADKenya2015,Analyst 29,2018-11-29T20:44:06,/var/www/html/images/padimages/raw/10000/12438_raw.jpg,/var/www/html/images/padimages/processed/10000/12438_processed.png,2018-11-29T20:44:06,unknown,"Basket 2 PAD Photos, T29-K3VC",34169,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-K3VC
12533,cellulose,12LanePADKenya2015,Analyst 29,2018-11-29T20:45:32,/var/www/html/images/padimages/raw/10000/12533_raw.jpg,/var/www/html/images/padimages/processed/10000/12533_processed.png,2018-11-29T20:45:32,unknown,"Basket 1 PAD Photos, T29-66YC",34223,100,False,,19,Marya Lieberman,MSH Tanzania,,12LanePADKenya2015,"['Amoxicillin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Cellulose', 'Isoniazid', 'Lactose', 'Paracetamol', 'Paracetamol Starch', 'Penicillin Procaine', 'Quinine', 'Starch (Maize)', 'Unknown', 'Vitamin C']",,0,0,0,1,,T29-66YC
