id,sample_name,test_name,user_name,date_of_creation,raw_file_location,processed_file_location,processing_date,camera_type_1,notes,sample_id,quantity,deleted,issue,project.id,project.user_name,project.project_name,project.annotation,project.test_name,project.sample_names.sample_names,project.neutral_filler,project.qpc20,project.qpc50,project.qpc80,project.qpc100,project.notes,issue.id,issue.name,issue.description,project
32042,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T16:02:00,/var/www/html/images/padimages/raw/30000/32042_raw.png,/var/www/html/images/padimages/processed/30000/32042_processed.png,2021-07-19T16:02:00,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.936), 100%, Fluorescent",61963,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32052,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T16:05:43,/var/www/html/images/padimages/raw/30000/32052_raw.png,/var/www/html/images/padimages/processed/30000/32052_processed.png,2021-07-19T16:05:43,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (1.000), 100%, Fluorescent",61967,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,3.0,Stuck,,
32051,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T16:05:28,/var/www/html/images/padimages/raw/30000/32051_raw.png,/var/www/html/images/padimages/processed/30000/32051_processed.png,2021-07-19T16:05:28,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.997), 80%, Fluorescent",61962,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32047,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T16:04:13,/var/www/html/images/padimages/raw/30000/32047_raw.png,/var/www/html/images/padimages/processed/30000/32047_processed.png,2021-07-19T16:04:13,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.999), 100%, Fluorescent",61998,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32026,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:53:51,/var/www/html/images/padimages/raw/30000/32026_raw.png,/var/www/html/images/padimages/processed/30000/32026_processed.png,2021-07-19T15:53:51,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.945), 80%, Window",62064,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32046,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T16:03:55,/var/www/html/images/padimages/raw/30000/32046_raw.png,/var/www/html/images/padimages/processed/30000/32046_processed.png,2021-07-19T16:03:55,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.997), 100%, Fluorescent",61994,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32045,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T16:03:23,/var/www/html/images/padimages/raw/30000/32045_raw.png,/var/www/html/images/padimages/processed/30000/32045_processed.png,2021-07-19T16:03:23,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.902), 80%, Light Box",62064,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32044,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T16:02:57,/var/www/html/images/padimages/raw/30000/32044_raw.png,/var/www/html/images/padimages/processed/30000/32044_processed.png,2021-07-19T16:02:57,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (1.000), 100%, Light Box",61967,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32049,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T16:04:54,/var/www/html/images/padimages/raw/30000/32049_raw.png,/var/www/html/images/padimages/processed/30000/32049_processed.png,2021-07-19T16:04:54,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.870), 80%, Fluorescent",62079,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32050,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T16:05:10,/var/www/html/images/padimages/raw/30000/32050_raw.png,/var/www/html/images/padimages/processed/30000/32050_processed.png,2021-07-19T16:05:10,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.996), 100%, Fluorescent",61995,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32032,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:56:07,/var/www/html/images/padimages/raw/30000/32032_raw.png,/var/www/html/images/padimages/processed/30000/32032_processed.png,2021-07-19T15:56:07,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.991), 50%, Window",61995,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32040,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T16:00:40,/var/www/html/images/padimages/raw/30000/32040_raw.png,/var/www/html/images/padimages/processed/30000/32040_processed.png,2021-07-19T16:00:40,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.997), 50%, Light Box",61995,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32039,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T16:00:06,/var/www/html/images/padimages/raw/30000/32039_raw.png,/var/www/html/images/padimages/processed/30000/32039_processed.png,2021-07-19T16:00:06,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.996), 80%, Light Box",61962,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,3.0,Stuck,,
32054,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T16:06:33,/var/www/html/images/padimages/raw/30000/32054_raw.png,/var/www/html/images/padimages/processed/30000/32054_processed.png,2021-07-19T16:06:33,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.847), 50%, Fluorescent",61963,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,3.0,Stuck,,
32027,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:54:20,/var/www/html/images/padimages/raw/30000/32027_raw.png,/var/www/html/images/padimages/processed/30000/32027_processed.png,2021-07-19T15:54:20,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.999), 100%, Window",61994,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32029,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:55:08,/var/www/html/images/padimages/raw/30000/32029_raw.png,/var/www/html/images/padimages/processed/30000/32029_processed.png,2021-07-19T15:55:08,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.901), 100%, Window",61963,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32031,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:55:48,/var/www/html/images/padimages/raw/30000/32031_raw.png,/var/www/html/images/padimages/processed/30000/32031_processed.png,2021-07-19T15:55:48,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.952), 100%, Window",62069,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32028,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:54:41,/var/www/html/images/padimages/raw/30000/32028_raw.png,/var/www/html/images/padimages/processed/30000/32028_processed.png,2021-07-19T15:54:41,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (1.000), 80%, Window",61998,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32033,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:56:27,/var/www/html/images/padimages/raw/30000/32033_raw.png,/var/www/html/images/padimages/processed/30000/32033_processed.png,2021-07-19T15:56:27,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.987), 100%, Window",62065,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32034,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:56:46,/var/www/html/images/padimages/raw/30000/32034_raw.png,/var/www/html/images/padimages/processed/30000/32034_processed.png,2021-07-19T15:56:46,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.998), 100%, Window",61967,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32036,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:58:27,/var/www/html/images/padimages/raw/30000/32036_raw.png,/var/www/html/images/padimages/processed/30000/32036_processed.png,2021-07-19T15:58:27,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.996), 100%, Light Box",62065,50,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32037,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:58:56,/var/www/html/images/padimages/raw/30000/32037_raw.png,/var/www/html/images/padimages/processed/30000/32037_processed.png,2021-07-19T15:58:56,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.995), 100%, Light Box",61998,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32053,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T16:06:01,/var/www/html/images/padimages/raw/30000/32053_raw.png,/var/www/html/images/padimages/processed/30000/32053_processed.png,2021-07-19T16:06:01,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (1.000), 80%, Fluorescent",62069,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
32038,ferrous-sulfate,12LanePADKenya2015,api-D5HDZG76N3ICA3GBUYWC,2021-07-19T15:59:38,/var/www/html/images/padimages/raw/30000/32038_raw.png,/var/www/html/images/padimages/processed/30000/32038_processed.png,2021-07-19T15:59:38,HMD Global Nokia 2.3,"Predicted drug = ferrous sulfate (0.996), 100%, Light Box",61994,100,False,,14.0,Marya Lieberman,FHI360_2021_blinded,FHI20,12LanePADKenya2015,"['Albendazole', 'Amoxicillin', 'Ampicillin', 'Ascorbic Acid', 'Azithromycin', 'Benzyl Penicillin', 'Calcium Carbonate', 'Ceftriaxone', 'Chloroquine', 'Ciprofloxacin', 'Doxycycline', 'Epinephrine', 'Ethambutol', 'Ferrous Sulfate', 'Hydroxychloroquine', 'Isoniazid', 'Lactose', 'Promethazine Hydrochloride', 'Pyrazinamide', 'RI (Rifampicin/Isoniazid)', 'RIPE', 'Rifampicin', 'Starch (Maize)', 'Sulfamethoxazole', 'Talc', 'Tetracycline', 'Unknown']",Lactose,1.0,1.0,1.0,1.0,Blinded test based on FHI2020 at 100% or 50% API content. Cleaned by RR.,,,,
